"YTS ID","IMDb ID","Movie Title","Year","Language","Rating","Quality","YTS URL","IMDb URL","Torrent URL"
"3471","tt0097757","The Little Mermaid","1989","en","7.6","2160p","https://yts.mx/movies/the-little-mermaid-1989","https://www.imdb.com/title/tt0097757","https://yts.mx/torrent/download/1B2D0B6DE222EA24DCDD8BB23C22BD247DDA8159"
"3468","tt0110357","The Lion King","1994","en","8.5","2160p","https://yts.mx/movies/the-lion-king-1994","https://www.imdb.com/title/tt0110357","https://yts.mx/torrent/download/6B8D96A96E8D4E2F0AEC3C32251763BBDEC61576"
"3466","tt1189340","The Lincoln Lawyer","2011","en","7.3","2160p","https://yts.mx/movies/the-lincoln-lawyer-2011","https://www.imdb.com/title/tt1189340","https://yts.mx/torrent/download/1C0CD46927CF6AF6C830D4E28C6564D88DC6697B"
"3463","tt1490017","The Lego Movie","2014","en","7.7","2160p","https://yts.mx/movies/the-lego-movie-2014","https://www.imdb.com/title/tt1490017","https://yts.mx/torrent/download/07D0AE1FF11A93C17708E023E4527A6F4CD2AD0C"
"3462","tt0386140","The Legend of Zorro","2005","en","6","2160p","https://yts.mx/movies/the-legend-of-zorro-2005","https://www.imdb.com/title/tt0386140","https://yts.mx/torrent/download/91A0ABE4DDD930B13EDE1504DB6DCBD5304DEC4B"
"3452","tt0087597","The Last Starfighter","1984","en","6.7","2160p","https://yts.mx/movies/the-last-starfighter-1984","https://www.imdb.com/title/tt0087597","https://yts.mx/torrent/download/A972CD523D34C2E1ABCD2574578757B063C06FF5"
"3433","tt0938283","The Last Airbender","2010","en","4","2160p","https://yts.mx/movies/the-last-airbender-2010","https://www.imdb.com/title/tt0938283","https://yts.mx/torrent/download/ED36916079E0D0F31C43A127C5A423198FC80869"
"3431","tt0040525","The Lady from Shanghai","1947","en","7.5","2160p","https://yts.mx/movies/the-lady-from-shanghai-1947","https://www.imdb.com/title/tt0040525","https://yts.mx/torrent/download/A1FC2902193262A2B94E2F4B35486215BA688126"
"3419","tt0097647","The Karate Kid Part III","1989","en","5.3","2160p","https://yts.mx/movies/the-karate-kid-part-iii-1989","https://www.imdb.com/title/tt0097647","https://yts.mx/torrent/download/951BD80696D21B31D958AF9009E3DEEA7CFDBD03"
"3418","tt0091326","The Karate Kid Part II","1986","en","6.1","2160p","https://yts.mx/movies/the-karate-kid-part-ii-1986","https://www.imdb.com/title/tt0091326","https://yts.mx/torrent/download/052FB84ABFDBDF5CA82C3EDDECA3AB289B224805"
"3417","tt1155076","The Karate Kid","2010","en","6.2","2160p","https://yts.mx/movies/the-karate-kid-2010","https://www.imdb.com/title/tt1155076","https://yts.mx/torrent/download/AEFBAECE4BE328CAD2FED0ED68E8217F47C4A6E2"
"3416","tt0087538","The Karate Kid","1984","en","7.3","2160p","https://yts.mx/movies/the-karate-kid-1984","https://www.imdb.com/title/tt0087538","https://yts.mx/torrent/download/C90C4EE467998FBA898FC36829D35D3C469B7B1B"
"3411","tt0317740","The Italian Job","2003","en","7","2160p","https://yts.mx/movies/the-italian-job-2003","https://www.imdb.com/title/tt0317740","https://yts.mx/torrent/download/40A5469AC3E1107DE8013F92404E71115432D2A3"
"3400","tt0317705","The Incredibles","2004","en","8","2160p","https://yts.mx/movies/the-incredibles-2004","https://www.imdb.com/title/tt0317705","https://yts.mx/torrent/download/32DF8FF5CEBAC2B0639C41D3A4D4C5FF5A34D9EE"
"3398","tt0800080","The Incredible Hulk","2008","en","6.6","2160p","https://yts.mx/movies/the-incredible-hulk-2008","https://www.imdb.com/title/tt0800080","https://yts.mx/torrent/download/0B76983AA9CED82BB17EFE91BB3CD16F6CD94EB7"
"3385","tt0887912","The Hurt Locker","2008","en","7.5","2160p","https://yts.mx/movies/the-hurt-locker-2008","https://www.imdb.com/title/tt0887912","https://yts.mx/torrent/download/51ED396ED35A37D92E05187B5EFDC88460126FDC"
"3380","tt0099810","The Hunt for Red October","1990","en","7.5","2160p","https://yts.mx/movies/the-hunt-for-red-october-1990","https://www.imdb.com/title/tt0099810","https://yts.mx/torrent/download/1853173BF3FB95E7A2114FF5EFDADFE46119A8E6"
"3379","tt1951265","The Hunger Games: Mockingjay - Part 1","2014","en","6.6","2160p","https://yts.mx/movies/the-hunger-games-mockingjay-part-1-2014","https://www.imdb.com/title/tt1951265","https://yts.mx/torrent/download/0C423923E12BB10AE063505AA52081AB076A2366"
"3378","tt1951264","The Hunger Games: Catching Fire","2013","en","7.5","2160p","https://yts.mx/movies/the-hunger-games-catching-fire-2013","https://www.imdb.com/title/tt1951264","https://yts.mx/torrent/download/B50585155C73CD5AFFDA6D8CC88EE23256C179EF"
"3377","tt1392170","The Hunger Games","2012","en","7.2","2160p","https://yts.mx/movies/the-hunger-games-2012","https://www.imdb.com/title/tt1392170","https://yts.mx/torrent/download/5B55B456E1045B962B4F5D2B8BFADFEC2790A200"
"3364","tt0457939","The Holiday","2006","en","7","2160p","https://yts.mx/movies/the-holiday-2006","https://www.imdb.com/title/tt0457939","https://yts.mx/torrent/download/C8D7845FA4819644EF94A220B9FE03653F115D80"
"3362","tt1170358","The Hobbit: The Desolation of Smaug","2013","en","7.8","2160p","https://yts.mx/movies/the-hobbit-the-desolation-of-smaug-2013","https://www.imdb.com/title/tt1170358","https://yts.mx/torrent/download/342518C98FE6209B823A917B7AF643F97B0EB153"
"3361","tt2310332","The Hobbit: The Battle of the Five Armies","2014","en","7.4","2160p","https://yts.mx/movies/the-hobbit-the-battle-of-the-five-armies-2014","https://www.imdb.com/title/tt2310332","https://yts.mx/torrent/download/559DD6A8AAF4DDF86C1BB476D1D6DB16534145F1"
"3360","tt0903624","The Hobbit: An Unexpected Journey","2012","en","7.8","2160p","https://yts.mx/movies/the-hobbit-an-unexpected-journey-2012","https://www.imdb.com/title/tt0903624","https://yts.mx/torrent/download/846D5A1A2BE7DE8F150883D958B393F68DF83F22"
"3342","tt1951261","The Hangover Part III","2013","en","5.8","2160p","https://yts.mx/movies/the-hangover-part-iii-2013","https://www.imdb.com/title/tt1951261","https://yts.mx/torrent/download/E01DD894E1C7792E5710E3328B4DE20C94091054"
"3341","tt1411697","The Hangover Part II","2011","en","6.5","2160p","https://yts.mx/movies/the-hangover-part-ii-2011","https://www.imdb.com/title/tt1411697","https://yts.mx/torrent/download/DB3409467AE8086881F29DBA42D5EEEC9C6DCEB0"
"3340","tt1119646","The Hangover","2009","en","7.7","2160p","https://yts.mx/movies/the-hangover-2009","https://www.imdb.com/title/tt1119646","https://yts.mx/torrent/download/18D674060B3AD427A1793BA5BB2761ACB0819F49"
"3333","tt2980592","The Guest","2014","en","6.7","2160p","https://yts.mx/movies/the-guest-2014","https://www.imdb.com/title/tt2980592","https://yts.mx/torrent/download/9171E145664AADA08F3D0B6CF1039140B326041D"
"3326","tt0120689","The Green Mile","1999","en","8.6","2160p","https://yts.mx/movies/the-green-mile-1999","https://www.imdb.com/title/tt0120689","https://yts.mx/torrent/download/5698E57B29E7A638EDE9EDF04E7E1649E94567B0"
"3321","tt1343092","The Great Gatsby","2013","en","7.2","2160p","https://yts.mx/movies/the-great-gatsby-2013","https://www.imdb.com/title/tt1343092","https://yts.mx/torrent/download/85D2558EB824B8440DA804FA910E735D6DF97F78"
"3320","tt0057115","The Great Escape","1963","en","8.2","2160p","https://yts.mx/movies/the-great-escape-1963","https://www.imdb.com/title/tt0057115","https://yts.mx/torrent/download/41A4FF71C726F90000631E5B9789C8C0797B677A"
"3314","tt0089218","The Goonies","1985","en","7.7","2160p","https://yts.mx/movies/the-goonies-1985","https://www.imdb.com/title/tt0089218","https://yts.mx/torrent/download/26B3638B989259366911878DBA1C3D01F4145C5A"
"3313","tt0060196","The Good, the Bad and the Ugly","1966","it","8.8","2160p","https://yts.mx/movies/the-good-the-bad-and-the-ugly-1966","https://www.imdb.com/title/tt0060196","https://yts.mx/torrent/download/C29A05B91516C1F95935B0B53E3E7D751F055494"
"3306","tt0099674","The Godfather Part III","1990","en","7.6","2160p","https://yts.mx/movies/the-godfather-part-iii-1990","https://www.imdb.com/title/tt0099674","https://yts.mx/torrent/download/81AE4FA77D23E56F74B807ADD7F6C57F2BD7882A"
"3305","tt0071562","The Godfather Part II","1974","en","9","2160p","https://yts.mx/movies/the-godfather-part-ii-1974","https://www.imdb.com/title/tt0071562","https://yts.mx/torrent/download/BAB595F912C144CEA3B001390384865B79F78D7C"
"3304","tt0068646","The Godfather","1972","en","9.2","2160p","https://yts.mx/movies/the-godfather-1972","https://www.imdb.com/title/tt0068646","https://yts.mx/torrent/download/EAEFB74B7736D4579CC3DA91457DA7A755BABC3A"
"3275","tt0080749","The Fog","1980","en","6.8","2160p","https://yts.mx/movies/the-fog-1980","https://www.imdb.com/title/tt0080749","https://yts.mx/torrent/download/2B5373D7804BE09F88A2C7C2433959D058BF55B6"
"3267","tt0106918","The Firm","1993","en","6.9","2160p","https://yts.mx/movies/the-firm-1993","https://www.imdb.com/title/tt0106918","https://yts.mx/torrent/download/E8B37631C8C726915F81AC9C6B8B7531F9ECE53F"
"3260","tt0119116","The Fifth Element","1997","fr","7.6","2160p","https://yts.mx/movies/the-fifth-element-1997","https://www.imdb.com/title/tt0119116","https://yts.mx/torrent/download/890DB7950D6C447231FCC8F93E9EAE989325A954"
"3259","tt2582846","The Fault in Our Stars","2014","en","7.7","2160p","https://yts.mx/movies/the-fault-in-our-stars-2014","https://www.imdb.com/title/tt2582846","https://yts.mx/torrent/download/DCA2AA3D9BA8C0D2314393D1C3B9D7F827727F80"
"3258","tt0463985","The Fast and the Furious: Tokyo Drift","2006","en","6.1","2160p","https://yts.mx/movies/the-fast-and-the-furious-tokyo-drift-2006","https://www.imdb.com/title/tt0463985","https://yts.mx/torrent/download/7CAB3D1634D0573AD79D1D12E9EC4539F4005CF6"
"3257","tt0232500","The Fast and the Furious","2001","en","6.8","2160p","https://yts.mx/movies/the-fast-and-the-furious-2001","https://www.imdb.com/title/tt0232500","https://yts.mx/torrent/download/22534FDBD32F9587A32874B79564D15D2E585D20"
"3252","tt0460791","The Fall","2006","en","7.8","2160p","https://yts.mx/movies/the-fall-2006","https://www.imdb.com/title/tt0460791","https://yts.mx/torrent/download/BF051982BDFD19212140795604C8A5544A684F3C"
"3251","tt0133751","The Faculty","1998","en","6.6","2160p","https://yts.mx/movies/the-faculty-1998","https://www.imdb.com/title/tt0133751","https://yts.mx/torrent/download/827F235072501E1EAC156469B3D1A879DEEDB0F0"
"3245","tt2333784","The Expendables 3","2014","en","6.1","2160p","https://yts.mx/movies/the-expendables-3-2014","https://www.imdb.com/title/tt2333784","https://yts.mx/torrent/download/F0599404B12B17C9F17C64E7CC156A7D2C0EF669"
"3244","tt1320253","The Expendables","2010","en","6.4","2160p","https://yts.mx/movies/the-expendables-2010","https://www.imdb.com/title/tt1320253","https://yts.mx/torrent/download/A85EA4ED7604F07DC23B7EA87B103B77997FF16B"
"3243","tt1764651","The Expendables 2","2012","en","6.6","2160p","https://yts.mx/movies/the-expendables-2-2012","https://www.imdb.com/title/tt1764651","https://yts.mx/torrent/download/87361315C566B6E22381DAF44256D2202C580623"
"3241","tt0070047","The Exorcist","1973","en","8.1","2160p","https://yts.mx/movies/the-exorcist-1973","https://www.imdb.com/title/tt0070047","https://yts.mx/torrent/download/06E367B6A5809516E74FAE2B28F5C04F0DEF4E5F"
"3238","tt0083907","The Evil Dead","1981","en","7.4","2160p","https://yts.mx/movies/the-evil-dead-1981","https://www.imdb.com/title/tt0083907","https://yts.mx/torrent/download/4A353576125074150510914B3FCD94FF95CC4A40"
"3237","tt0455944","The Equalizer","2014","en","7.2","2160p","https://yts.mx/movies/the-equalizer-2014","https://www.imdb.com/title/tt0455944","https://yts.mx/torrent/download/CAC8A57467AF6A07B0739C66FD97AF3229219BED"
"3219","tt0077474","The Driver","1978","en","7.1","2160p","https://yts.mx/movies/the-driver-1978","https://www.imdb.com/title/tt0077474","https://yts.mx/torrent/download/389DB5D8D17975B5D1D39D74AF5014E879B38E94"
"3218","tt0309987","The Dreamers","2003","en","7.1","2160p","https://yts.mx/movies/the-dreamers-2003","https://www.imdb.com/title/tt0309987","https://yts.mx/torrent/download/29B065A03C243AD0F4ED8E725177014C05346C56"
"3198","tt0458352","The Devil Wears Prada","2006","en","6.9","2160p","https://yts.mx/movies/the-devil-wears-prada-2006","https://www.imdb.com/title/tt0458352","https://yts.mx/torrent/download/8C382EAD463EEE90A814C7C90B94995E0388BF32"
"3192","tt0407887","The Departed","2006","en","8.5","2160p","https://yts.mx/movies/the-departed-2006","https://www.imdb.com/title/tt0407887","https://yts.mx/torrent/download/41CFB14FDC2DED48D2C7BCCA4F4AC05F94013DCD"
"3191","tt0090927","The Delta Force","1986","en","5.6","2160p","https://yts.mx/movies/the-delta-force-1986","https://www.imdb.com/title/tt0090927","https://yts.mx/torrent/download/C2A28204E0A744ACBE8D3FB594051FDD329F5F86"
"3190","tt0077416","The Deer Hunter","1978","en","8.1","2160p","https://yts.mx/movies/the-deer-hunter-1978","https://www.imdb.com/title/tt0077416","https://yts.mx/torrent/download/7A2E3EE57552C8566D63EC91644A91DAC3997F11"
"3180","tt0319262","The Day After Tomorrow","2004","en","6.5","2160p","https://yts.mx/movies/the-day-after-tomorrow-2004","https://www.imdb.com/title/tt0319262","https://yts.mx/torrent/download/3EB352A3D734E110BC9B55FD0E75CCD5C09014F3"
"3176","tt1345836","The Dark Knight Rises","2012","en","8.4","2160p","https://yts.mx/movies/the-dark-knight-rises-2012","https://www.imdb.com/title/tt1345836","https://yts.mx/torrent/download/C4D1406CC831868A18ECB19755F1D32EC6CF6EE8"
"3175","tt0468569","The Dark Knight","2008","en","9","2160p","https://yts.mx/movies/the-dark-knight-2008","https://www.imdb.com/title/tt0468569","https://yts.mx/torrent/download/61BE42FB337B1B84F844B88FD904982A0A2330E3"
"3172","tt0382625","The Da Vinci Code","2006","en","6.6","2160p","https://yts.mx/movies/the-da-vinci-code-2006","https://www.imdb.com/title/tt0382625","https://yts.mx/torrent/download/EB02416223558F002AA06276162058C741157282"
"3168","tt0109506","The Crow","1994","en","7.5","2160p","https://yts.mx/movies/the-crow-1994","https://www.imdb.com/title/tt0109506","https://yts.mx/torrent/download/DA28E9B261AE01174610C6704CF9DD306F598CE6"
"3166","tt0481499","The Croods","2013","en","7.1","2160p","https://yts.mx/movies/the-croods-2013","https://www.imdb.com/title/tt0481499","https://yts.mx/torrent/download/C43B748F69BE68E9C9A33377E58E74598FFEF048"
"3164","tt0115963","The Craft","1996","en","6.5","2160p","https://yts.mx/movies/the-craft-1996","https://www.imdb.com/title/tt0115963","https://yts.mx/torrent/download/E4C3BF2D940686F9D9314EC0B107A10EA9E3C4CB"
"3159","tt0298814","The Core","2003","en","5.5","2160p","https://yts.mx/movies/the-core-2003","https://www.imdb.com/title/tt0298814","https://yts.mx/torrent/download/2E1A39C0B1CAD63047E2CEF15EEAF7389EC347E9"
"3154","tt1457767","The Conjuring","2013","en","7.5","2160p","https://yts.mx/movies/the-conjuring-2013","https://www.imdb.com/title/tt1457767","https://yts.mx/torrent/download/D1BF19F9BF68CEA50953E492F8ADE023887454DB"
"3138","tt0296572","The Chronicles of Riddick","2004","en","6.6","2160p","https://yts.mx/movies/the-chronicles-of-riddick-2004","https://www.imdb.com/title/tt0296572","https://yts.mx/torrent/download/400456251CD6BAB20C3E24C6D333E2F4F569E65C"
"3123","tt1259521","The Cabin in the Woods","2011","en","7","2160p","https://yts.mx/movies/the-cabin-in-the-woods-2011","https://www.imdb.com/title/tt1259521","https://yts.mx/torrent/download/4EB9D3B54188A2866841713A0D129A1B778AE188"
"3121","tt0082118","The Burning","1981","en","6.3","2160p","https://yts.mx/movies/the-burning-1981","https://www.imdb.com/title/tt0082118","https://yts.mx/torrent/download/7E62922100F57CF2E8E96DACB819E11C4F002354"
"3113","tt0050212","The Bridge on the River Kwai","1957","en","8.1","2160p","https://yts.mx/movies/the-bridge-on-the-river-kwai-1957","https://www.imdb.com/title/tt0050212","https://yts.mx/torrent/download/50734C769BBFDF70066A644731C57FC2D92ED980"
"3105","tt0440963","The Bourne Ultimatum","2007","en","8","2160p","https://yts.mx/movies/the-bourne-ultimatum-2007","https://www.imdb.com/title/tt0440963","https://yts.mx/torrent/download/9181B0500BD6AF85C98D6E60026D0DD179401D02"
"3104","tt0372183","The Bourne Supremacy","2004","en","7.7","2160p","https://yts.mx/movies/the-bourne-supremacy-2004","https://www.imdb.com/title/tt0372183","https://yts.mx/torrent/download/CB74F8730CA348D521EC5805119B2500677A00A5"
"3103","tt1194173","The Bourne Legacy","2012","en","6.6","2160p","https://yts.mx/movies/the-bourne-legacy-2012","https://www.imdb.com/title/tt1194173","https://yts.mx/torrent/download/DFA78F81BA046E1625DA5F62C8B61EEC89AC70F4"
"3102","tt0258463","The Bourne Identity","2002","en","7.8","2160p","https://yts.mx/movies/the-bourne-identity-2002","https://www.imdb.com/title/tt0258463","https://yts.mx/torrent/download/80B2AA208E7CEE3D2DB6F1DACA823653AC7BA9B2"
"3091","tt0080455","The Blues Brothers","1980","en","7.9","2160p","https://yts.mx/movies/the-blues-brothers-1980","https://www.imdb.com/title/tt0080455","https://yts.mx/torrent/download/55D3516AF1CB06B27F91AB9E182A7892BBB9719C"
"3081","tt0056869","The Birds","1963","en","7.6","2160p","https://yts.mx/movies/the-birds-1963","https://www.imdb.com/title/tt0056869","https://yts.mx/torrent/download/88EBEFC9B902C7C4884C1D5082732D304148B960"
"3075","tt0118715","The Big Lebowski","1998","en","8.1","2160p","https://yts.mx/movies/the-big-lebowski-1998","https://www.imdb.com/title/tt0118715","https://yts.mx/torrent/download/43772B86F84261FAB860156EE2B62C64718B5771"
"3048","tt2321549","The Babadook","2014","en","6.8","2160p","https://yts.mx/movies/the-babadook-2014","https://www.imdb.com/title/tt2321549","https://yts.mx/torrent/download/17529687D1475911863CD8137B0B41FBA56C0522"
"3045","tt0848228","The Avengers","2012","en","8","2160p","https://yts.mx/movies/the-avengers-2012","https://www.imdb.com/title/tt0848228","https://yts.mx/torrent/download/86F2F3368399E4262C18FDAFA15509270BA32333"
"3028","tt0384806","The Amityville Horror","2005","en","5.9","2160p","https://yts.mx/movies/the-amityville-horror-2005","https://www.imdb.com/title/tt0384806","https://yts.mx/torrent/download/69E7042557F2E2DB4BA47C6E469FC2E57FE9F1E6"
"3024","tt0948470","The Amazing Spider-Man","2012","en","6.9","2160p","https://yts.mx/movies/the-amazing-spider-man-2012","https://www.imdb.com/title/tt0948470","https://yts.mx/torrent/download/57F79B41F6BB7159F6B308DD441124434BB93157"
"3023","tt1872181","The Amazing Spider-Man 2","2014","en","6.6","2160p","https://yts.mx/movies/the-amazing-spider-man-2-2014","https://www.imdb.com/title/tt1872181","https://yts.mx/torrent/download/9D7166C3407A3046A20D7BE9170E3D47219B1822"
"3017","tt0101272","The Addams Family","1991","en","6.9","2160p","https://yts.mx/movies/the-addams-family-1991","https://www.imdb.com/title/tt0101272","https://yts.mx/torrent/download/8BD26870FEFD83645EF7DA8BE1B028A32C88585F"
"2997","tt0438488","Terminator Salvation","2009","en","6.5","2160p","https://yts.mx/movies/terminator-salvation-2009","https://www.imdb.com/title/tt0438488","https://yts.mx/torrent/download/7A99855A8BB68103135A1840A215629FD2C0BAA0"
"2995","tt0103064","Terminator 2: Judgment Day","1991","en","8.6","2160p","https://yts.mx/movies/terminator-2-judgment-day-1991","https://www.imdb.com/title/tt0103064","https://yts.mx/torrent/download/CA6F68ED06BC7B3258D06C384746F0280056E249"
"2990","tt1291150","Teenage Mutant Ninja Turtles","2014","en","5.8","2160p","https://yts.mx/movies/teenage-mutant-ninja-turtles-2014","https://www.imdb.com/title/tt1291150","https://yts.mx/torrent/download/DB14CF245CDE80B06FBEE2547A380957D690FE7D"
"2989","tt1637725","Ted","2012","en","6.9","2160p","https://yts.mx/movies/ted-2012","https://www.imdb.com/title/tt1637725","https://yts.mx/torrent/download/C1D152E740D7B4CE0B5F92F2B42A1B7F301F78D9"
"2987","tt0075314","Taxi Driver","1976","en","8.2","2160p","https://yts.mx/movies/taxi-driver-1976","https://www.imdb.com/title/tt0075314","https://yts.mx/torrent/download/BB320480B027EE56F4CCBD981EB38AB773A503AE"
"2978","tt0398286","Tangled","2010","en","7.7","2160p","https://yts.mx/movies/tangled-2010","https://www.imdb.com/title/tt0398286","https://yts.mx/torrent/download/DABE7FB377F07C2150FFD756C5C22A37BC74683D"
"2976","tt0415306","Talladega Nights: The Ballad of Ricky Bobby","2006","en","6.6","2160p","https://yts.mx/movies/talladega-nights-the-ballad-of-ricky-bobby-2006","https://www.imdb.com/title/tt0415306","https://yts.mx/torrent/download/E3A7082204AF6397A665357405D46FCBD8AA6659"
"2970","tt0936501","Taken","2008","en","7.7","2160p","https://yts.mx/movies/taken-2008","https://www.imdb.com/title/tt0936501","https://yts.mx/torrent/download/DBA9D7E069AB6FCD9365EE793B02C461B32426A5"
"2937","tt0081573","Superman II","1980","en","6.8","2160p","https://yts.mx/movies/superman-ii-1980","https://www.imdb.com/title/tt0081573","https://yts.mx/torrent/download/BE5B1E3987BBF488C0EEF3C6A5968B8F518FF96D"
"2936","tt0078346","Superman","1978","en","7.4","2160p","https://yts.mx/movies/superman-1978","https://www.imdb.com/title/tt0078346","https://yts.mx/torrent/download/68EC3C4DF396B97A9551841BF37E87077CF71AA1"
"2934","tt0829482","Superbad","2007","en","7.6","2160p","https://yts.mx/movies/superbad-2007","https://www.imdb.com/title/tt0829482","https://yts.mx/torrent/download/CAD6996965C31F8AE11E8496C12CF8C5100DD1F7"
"2931","tt1650062","Super 8","2011","en","7","2160p","https://yts.mx/movies/super-8-2011","https://www.imdb.com/title/tt1650062","https://yts.mx/torrent/download/ACE7C5857203DEA29ED9B941598F521D42DA6D6A"
"2921","tt0978764","Sucker Punch","2011","en","6.1","2160p","https://yts.mx/movies/sucker-punch-2011","https://www.imdb.com/title/tt0978764","https://yts.mx/torrent/download/9DA24390BCB801665899911C06FA347B74E22B15"
"2891","tt0164181","Stir of Echoes","1999","en","6.9","2160p","https://yts.mx/movies/stir-of-echoes-1999","https://www.imdb.com/title/tt0164181","https://yts.mx/torrent/download/C8545590625852A0C005F37F7DB3426CEC918A65"
"2889","tt3316960","Still Alice","2014","en","7.5","2160p","https://yts.mx/movies/still-alice-2014","https://www.imdb.com/title/tt3316960","https://yts.mx/torrent/download/DB2264939585CF754FD6A14A23CD1F480F124FB5"
"2881","tt0838283","Step Brothers","2008","en","6.9","2160p","https://yts.mx/movies/step-brothers-2008","https://www.imdb.com/title/tt0838283","https://yts.mx/torrent/download/45AF54479D5159CDABF6E6A77B2C5C74B8DB468F"
"2870","tt0120201","Starship Troopers","1997","en","7.3","2160p","https://yts.mx/movies/starship-troopers-1997","https://www.imdb.com/title/tt0120201","https://yts.mx/torrent/download/0C2E457BDBE7085BB9B1E151BE6E51E1587FDAAF"
"2863","tt0086190","Star Wars: Episode VI - Return of the Jedi","1983","en","8.3","2160p","https://yts.mx/movies/star-wars-episode-vi-return-of-the-jedi-1983","https://www.imdb.com/title/tt0086190","https://yts.mx/torrent/download/9FF29970F26FD0B9503D89CFF24EDC1450776DB6"
"2862","tt0080684","Star Wars: Episode V - The Empire Strikes Back","1980","en","8.7","2160p","https://yts.mx/movies/star-wars-episode-v-the-empire-strikes-back-1980","https://www.imdb.com/title/tt0080684","https://yts.mx/torrent/download/200FABC857BC24D3C5A0417155EB52A4FAEE1557"
"2861","tt0121766","Star Wars: Episode III - Revenge of the Sith","2005","en","7.6","2160p","https://yts.mx/movies/star-wars-episode-iii-revenge-of-the-sith-2005","https://www.imdb.com/title/tt0121766","https://yts.mx/torrent/download/E64F9DD00C31B300BEF1E73602CCE245BA9CA269"
"2860","tt0121765","Star Wars: Episode II - Attack of the Clones","2002","en","6.6","2160p","https://yts.mx/movies/star-wars-episode-ii-attack-of-the-clones-2002","https://www.imdb.com/title/tt0121765","https://yts.mx/torrent/download/040500C5EAF02D7920B3774EB51EF46B613CBF39"
"2859","tt0120915","Star Wars: Episode I - The Phantom Menace","1999","en","6.5","2160p","https://yts.mx/movies/star-wars-episode-i-the-phantom-menace-1999","https://www.imdb.com/title/tt0120915","https://yts.mx/torrent/download/9933C167B7678CAD3724D1591274D7F4DCD2135F"
"2858","tt0076759","Star Wars: Episode IV - A New Hope","1977","en","8.6","2160p","https://yts.mx/movies/star-wars-episode-iv-a-new-hope-1977","https://www.imdb.com/title/tt0076759","https://yts.mx/torrent/download/103926E638B3A561A21B2393B2FAF68A8E9EAB61"
"2853","tt0092007","Star Trek IV: The Voyage Home","1986","en","7.3","2160p","https://yts.mx/movies/star-trek-iv-the-voyage-home-1986","https://www.imdb.com/title/tt0092007","https://yts.mx/torrent/download/DA9237DF9FD2F958EA1F09C93960FD2A67AB445B"
"2852","tt1408101","Star Trek Into Darkness","2013","en","7.7","2160p","https://yts.mx/movies/star-trek-into-darkness-2013","https://www.imdb.com/title/tt1408101","https://yts.mx/torrent/download/A2D044553619EA393449BF170709371EDD322011"
"2850","tt0088170","Star Trek III: The Search for Spock","1984","en","6.6","2160p","https://yts.mx/movies/star-trek-iii-the-search-for-spock-1984","https://www.imdb.com/title/tt0088170","https://yts.mx/torrent/download/4BDA7DBD9635B52AC4A36AF8FFD0AD0A646C3556"
"2849","tt0084726","Star Trek II: The Wrath of Khan","1982","en","7.7","2160p","https://yts.mx/movies/star-trek-ii-the-wrath-of-khan-1982","https://www.imdb.com/title/tt0084726","https://yts.mx/torrent/download/B4D10C426C0A545C001403F72D093453300C2E12"
"2847","tt0117731","Star Trek: First Contact","1996","en","7.6","2160p","https://yts.mx/movies/star-trek-first-contact-1996","https://www.imdb.com/title/tt0117731","https://yts.mx/torrent/download/3045352CF6F640E70AC613D5052242798385B43E"
"2846","tt0796366","Star Trek","2009","en","7.9","2160p","https://yts.mx/movies/star-trek-2009","https://www.imdb.com/title/tt0796366","https://yts.mx/torrent/download/1F462B12764FA4C1D9ABBA49B29050DEFD120C17"
"2844","tt0092005","Stand by Me","1986","en","8.1","2160p","https://yts.mx/movies/stand-by-me-1986","https://www.imdb.com/title/tt0092005","https://yts.mx/torrent/download/934615B777F522ED4D0142E98A6DFCA4C4428A81"
"2823","tt0413300","Spider-Man 3","2007","en","6.3","2160p","https://yts.mx/movies/spider-man-3-2007","https://www.imdb.com/title/tt0413300","https://yts.mx/torrent/download/5B05BC3961BF1FAD456BC92D369639E4F6263DC2"
"2822","tt0145487","Spider-Man","2002","en","7.4","2160p","https://yts.mx/movies/spider-man-2002","https://www.imdb.com/title/tt0145487","https://yts.mx/torrent/download/51DB52B0490F1DDAE6321B657E694FDD150D2AD1"
"2821","tt0316654","Spider-Man 2","2004","en","7.5","2160p","https://yts.mx/movies/spider-man-2-2004","https://www.imdb.com/title/tt0316654","https://yts.mx/torrent/download/E0D15790B7D858DB008A78E7898EE5E296E995F9"
"2817","tt0111257","Speed","1994","en","7.3","2160p","https://yts.mx/movies/speed-1994","https://www.imdb.com/title/tt0111257","https://yts.mx/torrent/download/264E378687B55C3D3BB5D4ABB052A2B95006F0CD"
"2810","tt0094012","Spaceballs","1987","en","7.1","2160p","https://yts.mx/movies/spaceballs-1987","https://www.imdb.com/title/tt0094012","https://yts.mx/torrent/download/A32BF9EFAB250E6DD28DD51445031971EB19BF5B"
"2808","tt0117705","Space Jam","1996","en","6.5","2160p","https://yts.mx/movies/space-jam-1996","https://www.imdb.com/title/tt0117705","https://yts.mx/torrent/download/1E8578C701381C76F37E1DA77AE10E0C42266926"
"2806","tt0158983","South Park: Bigger, Longer & Uncut","1999","en","7.7","2160p","https://yts.mx/movies/south-park-bigger-longer-uncut-1999","https://www.imdb.com/title/tt0158983","https://yts.mx/torrent/download/DDA6A7FA21B1258DF9D13042C5F43401B9AABEBD"
